,city,class,mfcc,chroma
1176,lasvegas,negative,"[-9.88389554e+02 -1.04187172e+02  6.19124644e+01 -1.45489677e+01
 -3.98475387e+00 -1.97054377e+01  3.09343706e+01 -1.60137047e+01
  3.81434854e-01  8.32950180e-01  3.11988869e-01  4.54035044e+00
 -8.84085948e+00  6.31728414e+00 -2.01584081e+00 -5.52573576e-01
  1.49071255e+00 -2.29201281e+00  3.68971418e+00 -3.66561440e+00
  1.92198385e+00  2.20325242e-01 -1.09302714e+00  1.37220132e+00
 -1.58892932e+00  1.80819456e+00 -1.51613581e+00  1.26093152e-01
  9.52492208e-01 -1.00314537e+00  8.41078303e-01 -9.64859038e-01
  9.91569157e-01 -4.13854062e-01 -5.25065377e-01  6.65891642e-01
 -4.64895454e-01  7.94057377e-01 -5.71109748e-01  1.39228360e-01]","[0.60762187 0.74272908 0.86484237 0.96158163 0.981245   0.49472646
 0.1240448  0.11511481 0.1614905  0.24639464 0.35207092 0.47441889]"
1177,lasvegas,negative,"[-9.81896351e+02 -1.01041073e+02  5.86050462e+01 -1.46311831e+01
 -1.59275071e+00 -1.99358730e+01  2.94202502e+01 -1.63552744e+01
  1.30401504e+00  7.90784280e-01 -8.91281878e-01  4.31598088e+00
 -7.72083574e+00  6.31248185e+00 -2.90459992e+00 -6.40392844e-01
  1.85108299e+00 -2.40770282e+00  2.99614602e+00 -3.71722697e+00
  2.15374639e+00 -1.41429813e-01 -1.51933815e+00  1.48019198e+00
 -1.29872910e+00  1.76383493e+00 -1.68726070e+00  1.85167601e-01
  9.69634653e-01 -1.13122359e+00  8.47561255e-01 -9.88369105e-01
  1.02388912e+00 -2.74342065e-01 -3.06969245e-01  9.17845470e-01
 -7.55309340e-01  3.24244069e-01 -4.41717844e-01  1.62819101e-01]","[0.56175632 0.69886652 0.82591024 0.9287641  0.99055734 0.71302982
 0.17297969 0.11838034 0.14909701 0.22090426 0.31754084 0.43380008]"
1178,lasvegas,negative,"[-5.03398389e+02  2.69174726e+01 -2.32954986e+01 -1.13725603e+00
  5.74841172e+00 -1.04403447e+01 -2.83057255e+00 -7.08055524e-02
 -7.16685980e+00 -1.40912026e-02  7.24425676e-01 -5.41141085e+00
 -3.53204021e-02  9.46408568e-01 -3.77154504e+00 -2.33815946e-01
 -1.04319878e-01 -3.87723354e+00 -4.25639487e-01  5.19490269e-01
 -2.62593899e+00 -7.53207811e-01 -5.73608714e-02 -1.83255511e+00
 -5.17100160e-01 -6.58659753e-01 -1.62282460e+00 -6.08207676e-02
 -6.36305163e-01 -1.27316073e+00  6.40001589e-01  6.62851499e-02
 -9.72039607e-01  8.14247731e-02 -5.67217710e-01 -1.02463789e+00
  9.53108296e-02 -3.18387267e-01 -3.22624046e-01  6.72346272e-01]","[0.53571859 0.6519424  0.75291742 0.83918568 0.88695784 0.65188934
 0.27101611 0.24653226 0.2774174  0.32718797 0.36881478 0.42723768]"
1179,lasvegas,negative,"[-9.88277960e+02 -1.04145744e+02  6.16752103e+01 -1.43373433e+01
 -3.99432819e+00 -1.97780500e+01  3.10216052e+01 -1.62226377e+01
  3.41345395e-01  7.97688554e-01  4.34139549e-01  4.81060416e+00
 -8.73768432e+00  6.61204317e+00 -1.54895621e+00 -6.14248262e-01
  1.29507965e+00 -2.31883879e+00  3.60899417e+00 -3.67548678e+00
  1.98863696e+00  1.17902014e-01 -1.27493657e+00  1.25492733e+00
 -1.57723175e+00  1.77022703e+00 -1.42420634e+00  3.97848152e-01
  1.04789527e+00 -9.94276539e-01  7.99684669e-01 -1.01329828e+00
  1.19150181e+00 -1.47307468e-01 -3.60315740e-01  6.93839526e-01
 -5.06490001e-01  5.97886287e-01 -7.08656769e-01  3.06370751e-01]","[0.65105864 0.78570171 0.90534458 0.98871001 0.93113116 0.32348345
 0.11330195 0.1231817  0.18320543 0.27561859 0.38761673 0.51586137]"
1180,lasvegas,negative,"[-5.36804865e+02  2.05591556e+01 -5.00436715e+00  5.06129224e-01
  7.11162666e+00  4.71260310e-01 -3.43394915e+00 -3.60637260e+00
 -2.06047368e+00  9.87227461e-01 -1.37004267e+00 -4.01744872e+00
 -5.83013011e-01  1.72744712e-01 -1.83804027e+00  4.74040540e-01
  1.17456440e+00 -1.90656345e+00 -1.38414957e+00  7.00998786e-01
 -3.41037275e-01 -1.12633393e+00 -3.60447586e-01 -2.93202288e-01
 -5.33201129e-01 -4.77274174e-01 -4.97772074e-01 -5.17678472e-01
 -5.83173421e-01 -4.73226349e-01 -2.11644609e-01 -4.07045356e-01
 -5.80586205e-01 -2.44231307e-01 -1.77740472e-01 -4.49446590e-01
 -4.06764316e-01 -2.21810432e-01 -2.23107988e-01 -2.82554426e-01]","[0.67022388 0.76992043 0.84551997 0.90406242 0.74081516 0.26230064
 0.20406967 0.21975408 0.27012695 0.35098484 0.44844772 0.55683232]"
1181,lasvegas,negative,"[-4.47129782e+02  5.77794132e+01 -2.66743141e+01  3.86742933e+00
  1.59465982e+01 -1.06309324e+01 -4.00629142e+00  1.83750888e-01
 -1.08685925e+01 -1.38384034e+00  2.25426331e+00 -5.09671922e+00
 -2.73949115e-01 -6.06696422e-01 -4.88270925e+00  1.28239457e+00
 -5.83848103e-01 -5.85009678e+00  2.95519401e-01  4.13565683e-01
 -4.44065553e+00 -5.16301871e-01  2.40060828e-01 -2.81569489e+00
 -4.75710065e-01 -3.82725740e-01 -2.07765032e+00 -1.61669465e-01
 -5.52774628e-01 -1.46430783e+00  3.10785203e-02 -1.03930480e+00
 -1.55950542e+00  1.82040803e-01 -7.84851141e-01 -1.18830989e+00
  1.53503026e-01 -1.11878760e+00 -1.39023804e+00  1.48016703e-01]","[0.62746945 0.73611021 0.82603004 0.86506394 0.77994281 0.4054677
 0.3271148  0.33854289 0.35579323 0.37421925 0.43243602 0.52508654]"
1182,lasvegas,negative,"[-9.88265758e+02 -1.04003185e+02  6.19311672e+01 -1.43419461e+01
 -3.98272189e+00 -1.97106851e+01  3.09873550e+01 -1.61950023e+01
  3.32745284e-01  5.46073738e-01  3.73772122e-01  4.54280718e+00
 -8.98499211e+00  6.47932119e+00 -1.80704935e+00 -7.04298447e-01
  1.48486628e+00 -2.36946404e+00  3.50068108e+00 -3.70802589e+00
  1.94511609e+00  2.46539224e-02 -1.23925650e+00  1.39997145e+00
 -1.52475065e+00  1.95747082e+00 -1.44093295e+00  2.36559835e-01
  9.78416042e-01 -8.85121119e-01  9.40334056e-01 -9.03003479e-01
  9.85275952e-01 -4.58069044e-01 -6.62782577e-01  5.37180134e-01
 -3.59776255e-01  7.11565771e-01 -6.33191519e-01  2.29925948e-01]","[0.63428801 0.77187358 0.89619226 0.98282213 0.95428922 0.3713033
 0.11505445 0.11999523 0.17583341 0.26562482 0.37650993 0.50187977]"
1183,lasvegas,negative,"[-6.32490283e+02  3.06912798e+00 -2.18532170e+00  2.49524883e-01
  1.04215921e+00 -9.81217435e-01 -3.90397297e-01  6.29759842e-02
 -7.55942679e-01 -2.13399053e-01  2.05136449e-01 -2.05817947e-01
 -2.87083871e-02 -1.24959626e-01 -4.72534265e-01 -5.55384727e-02
  8.17008706e-02 -2.86555404e-01 -1.14975195e-01  4.30451915e-02
 -2.01823806e-01 -1.12580279e-01  6.12338744e-02 -1.04230404e-01
 -1.06215971e-01 -1.36766617e-03 -8.90127423e-02 -6.01241310e-02
 -4.60230983e-03 -9.75112264e-02 -2.38746205e-02  1.59157826e-02
 -1.09623521e-01 -9.78456199e-03  6.53910510e-02 -7.21793190e-02
 -2.29656839e-02 -6.68110603e-03 -1.26820630e-01  4.47722769e-03]","[0.64502939 0.774587   0.89751204 0.98013066 0.93233346 0.34983294
 0.12581378 0.1317824  0.18660498 0.27477079 0.38456773 0.50895731]"
1184,lasvegas,negative,"[-6.02454002e+02  1.96864767e+01 -7.89052775e+00  1.97854185e-02
  5.89274874e+00 -2.37627135e+00 -2.94716418e+00 -8.75483855e-01
 -1.77584951e+00 -2.72533624e-02 -8.59231887e-01 -2.27853615e+00
  8.14708344e-01  2.16816504e-01 -2.19575227e+00  6.18139480e-01
  8.34457753e-01 -2.34849608e+00 -7.07519503e-01  1.10872041e+00
 -7.28454910e-01 -7.76981198e-01  2.74929355e-01 -3.39851889e-01
 -5.25503494e-01 -2.45616218e-01 -3.40720770e-01 -3.57077418e-01
 -5.98731487e-01 -3.04149434e-01  3.16270605e-01 -3.12988356e-01
 -6.22472469e-01  1.44769028e-01 -1.08845304e-01 -5.02565918e-01
  7.89004807e-02 -8.95748911e-02 -5.84703373e-01 -2.05461871e-01]","[0.59259733 0.71213659 0.81559075 0.88491672 0.93102094 0.63052411
 0.20924064 0.17747493 0.20596299 0.27560861 0.36936948 0.47786374]"
1185,lasvegas,negative,"[-6.63592538e+02  2.00008552e+01 -8.25467630e+00 -4.67808580e+00
  6.77918849e+00 -5.04364114e+00 -6.42049142e-01 -1.96485302e+00
 -2.61329789e-01 -2.43617818e+00  3.90285180e-01 -3.75256639e+00
  9.77664803e-01 -1.28595297e+00 -8.34191447e-01 -1.19875413e+00
  4.21298740e-01 -1.93125920e+00  7.24362352e-03 -5.45051245e-01
 -3.67956412e-01 -3.34395424e-01 -3.82400125e-01 -9.22962396e-01
 -1.35818011e-01 -2.07831461e-01 -7.96663022e-01 -3.76073785e-01
 -5.17252974e-01 -4.20285610e-01 -5.20751333e-01 -4.00742636e-01
 -5.04636902e-01 -1.79017172e-01 -3.48099254e-01  1.05944980e-01
  1.86375879e-01 -3.35822079e-02  7.96994639e-03  1.66254794e-02]","[0.6448435  0.75633471 0.85482642 0.9276928  0.892052   0.3931446
 0.20393358 0.20630137 0.25205395 0.33247953 0.42832054 0.5340694 ]"
1186,lasvegas,negative,"[-5.46957547e+02  9.87516165e+00 -1.10996169e+00 -2.66847968e-01
  6.74890691e-01 -1.64783784e+00 -9.12512085e-01 -3.36235920e-01
 -1.34839511e+00 -8.15347771e-01 -4.47012292e-01 -4.66981837e-01
  4.25442502e-01  6.45898678e-02 -7.59406023e-01 -9.01451415e-03
  9.52967713e-02 -7.50164578e-01 -5.72667307e-01 -3.34619515e-01
 -6.59428089e-01 -5.13419409e-01 -1.92877943e-01 -1.09252347e-01
 -7.63944095e-02 -1.37297961e-01 -7.47373687e-02 -5.78444241e-02
 -3.20855770e-01 -2.74980035e-01 -8.43059147e-02 -2.81032801e-01
 -3.06721293e-01 -1.23236918e-01 -2.05897070e-01 -1.87194840e-01
 -1.04299512e-01 -2.54412015e-01 -1.82558814e-01 -3.00855573e-02]","[0.62676803 0.74385322 0.85086972 0.93445782 0.94436827 0.48145205
 0.15093624 0.14394751 0.19340296 0.27100226 0.36981066 0.48925854]"
1187,lasvegas,negative,"[-9.88357940e+02 -1.04262115e+02  6.17244000e+01 -1.43740189e+01
 -3.89778125e+00 -1.95008617e+01  3.13134483e+01 -1.59328062e+01
  3.67875643e-01  5.19899399e-01  2.36392605e-01  4.43979277e+00
 -8.84019785e+00  6.42647502e+00 -1.97039960e+00 -7.23590724e-01
  1.26444224e+00 -2.33268471e+00  3.50881383e+00 -3.64863431e+00
  2.02680570e+00  8.86591273e-02 -1.17850416e+00  1.32698527e+00
 -1.58573440e+00  1.90792489e+00 -1.36134688e+00  1.21797673e-01
  9.02771607e-01 -1.11545933e+00  6.54935318e-01 -1.08767485e+00
  1.02550691e+00 -3.31779338e-01 -4.51891882e-01  7.48401538e-01
 -6.47363023e-01  4.54377204e-01 -7.48435360e-01  1.90804598e-01]","[0.58588086 0.7222687  0.84539834 0.94638204 0.98803492 0.58107364
 0.13524874 0.11242236 0.15221501 0.23120638 0.33364152 0.45511547]"
1188,lasvegas,negative,"[-5.53509046e+02  2.52774092e+01 -8.78619092e+00 -7.18035159e-01
  7.30286144e+00 -1.79630839e+00 -3.85255085e+00 -1.62611673e+00
 -2.16574476e+00 -6.89898114e-01 -1.05916583e+00 -2.10933754e+00
  1.47457854e-01 -1.40185855e-01 -1.61677470e+00  2.46013742e-01
  1.60482168e-01 -1.59399460e+00 -2.39365882e-01  5.02760803e-01
 -1.00408652e+00 -1.02871597e+00 -2.79707422e-01 -4.28315951e-01
 -4.56922732e-01 -2.81429686e-01 -3.32443460e-01 -5.52758374e-01
 -5.18334802e-01  6.34576287e-02  2.18230739e-02 -6.69033662e-01
 -3.74426047e-01  6.89788238e-02 -3.86506201e-01 -3.03420686e-01
  1.27970451e-01 -2.89832023e-01 -4.71027112e-01 -3.11892164e-02]","[0.66065047 0.77772926 0.87034009 0.91895675 0.79500537 0.29065653
 0.20050858 0.21623558 0.26337002 0.34061717 0.44330035 0.55082061]"
1189,lasvegas,negative,"[-9.88147199e+02 -1.04033886e+02  6.16693530e+01 -1.44879591e+01
 -4.01365491e+00 -1.96131586e+01  3.10394647e+01 -1.60410380e+01
  3.89253047e-01  8.28954113e-01  5.44564142e-01  4.71439304e+00
 -8.86883146e+00  6.44969569e+00 -1.77069386e+00 -8.04871574e-01
  1.08935611e+00 -2.42083269e+00  3.44834768e+00 -3.67090169e+00
  2.01048840e+00  1.48926865e-01 -1.18945641e+00  1.26742239e+00
 -1.47787783e+00  1.86589699e+00 -1.47727893e+00  2.58996734e-01
  9.98192226e-01 -1.14961253e+00  6.43478251e-01 -9.89018452e-01
  1.08850756e+00 -3.07001742e-01 -5.93551605e-01  5.90037423e-01
 -5.93454476e-01  5.02884495e-01 -7.15051872e-01  1.84037803e-01]","[0.65289331 0.78579006 0.90620656 0.99029774 0.93083747 0.32385017
 0.11371285 0.12403906 0.18326479 0.2751158  0.38747576 0.51667687]"
1190,lasvegas,negative,"[-9.88055262e+02 -1.03945461e+02  6.18812455e+01 -1.45413593e+01
 -4.01061564e+00 -1.95268139e+01  3.09644635e+01 -1.61748322e+01
  3.48508377e-01  8.57503448e-01  4.73461582e-01  4.69922212e+00
 -8.81736564e+00  6.48499722e+00 -1.64035169e+00 -6.12872393e-01
  1.19012159e+00 -2.32779705e+00  3.53291085e+00 -3.52883475e+00
  1.98335678e+00  5.71388570e-02 -1.36657160e+00  1.41925512e+00
 -1.35364688e+00  2.01442517e+00 -1.46224776e+00  1.79820871e-01
  8.78695526e-01 -1.15318017e+00  7.72868585e-01 -1.16820551e+00
  7.67668249e-01 -3.54060157e-01 -5.98841703e-01  5.36075538e-01
 -5.28694656e-01  5.65778641e-01 -6.39082368e-01  2.37892783e-01]","[0.64598801 0.78494315 0.90299288 0.98635617 0.93776316 0.34079792
 0.11404877 0.12210393 0.18140688 0.27196068 0.38293329 0.51066923]"
1191,lasvegas,negative,"[-5.86911297e+02  8.64278915e+00 -1.33109086e+00 -5.97160333e-01
  6.57995073e-01 -7.60624964e-01 -2.13861707e-01 -1.04206507e-01
 -8.46212176e-01 -5.40451389e-01 -4.83327522e-01 -1.73264575e-01
  3.73036961e-01 -2.44317191e-01 -2.61776154e-01  3.00245930e-01
 -3.97104986e-01 -5.84188852e-01  1.17182855e-01 -2.02623546e-01
 -5.43274996e-01 -1.86519874e-01 -1.41479237e-01 -8.70021585e-02
  2.19465790e-02 -1.53561097e-01 -5.07765725e-02  9.92929445e-03
 -2.60725047e-01 -1.71993003e-01 -3.40900179e-02 -1.86439171e-01
 -9.05619483e-02  1.35365967e-02 -1.10475579e-01 -4.96910684e-02
 -2.79439992e-02 -1.74991724e-01 -9.44046238e-02 -9.48031395e-03]","[0.61060891 0.73528842 0.8498014  0.94154121 0.95769704 0.5052007
 0.1426035  0.13508307 0.18062153 0.25734964 0.35383614 0.46947778]"
1192,lasvegas,negative,"[-9.88057246e+02 -1.03987869e+02  6.18562523e+01 -1.44524385e+01
 -4.26754400e+00 -1.96948999e+01  3.09548074e+01 -1.61729819e+01
  2.43293755e-01  7.36602352e-01  6.11340216e-01  4.87037050e+00
 -8.69044333e+00  6.36737468e+00 -2.00428333e+00 -7.54508018e-01
  1.43301216e+00 -2.20098702e+00  3.56259163e+00 -3.61490694e+00
  2.02531116e+00  2.11153513e-01 -1.09176309e+00  1.38843586e+00
 -1.42969043e+00  1.91396953e+00 -1.41091303e+00  7.77858426e-02
  8.02290916e-01 -1.04500253e+00  8.70925396e-01 -9.26596317e-01
  1.25314251e+00 -3.37010170e-01 -6.23902096e-01  6.29982897e-01
 -5.49165010e-01  6.40304520e-01 -4.98549641e-01  3.75948565e-01]","[0.6531659  0.78719775 0.90379674 0.99008953 0.92731313 0.31903749
 0.11375397 0.12403644 0.18405332 0.27603922 0.38807513 0.51563597]"
1193,lasvegas,negative,"[-6.46830482e+02  2.26074231e+01 -1.01215873e+01 -4.05659828e+00
  6.96647447e+00 -3.96330085e+00 -3.44474856e+00 -1.51272871e+00
 -9.66069745e-01 -3.23033983e+00 -7.55839700e-01 -2.15367942e+00
 -5.60965922e-01 -2.61320487e+00 -6.87763532e-01 -9.99476187e-01
 -1.48708556e+00 -2.07006424e+00  5.28479391e-01 -1.72888814e+00
 -1.46704498e+00 -1.84077981e-01 -3.78477891e-01 -1.65236959e+00
 -1.08567423e-01 -5.82445998e-01 -9.89671783e-01 -6.15026342e-01
 -5.84121406e-01 -9.21847993e-01 -5.02712634e-01 -6.03801002e-01
 -4.65764251e-01  1.12532652e-01  3.42383030e-01  8.98580267e-01
  1.28414935e+00  1.07054490e+00  1.00246407e+00  9.88141590e-01]","[0.59303057 0.71669757 0.8186011  0.89683504 0.91841998 0.55021056
 0.2205758  0.20530942 0.2380125  0.30215182 0.38065065 0.47443912]"
1194,lasvegas,negative,"[-9.88293793e+02 -1.04119429e+02  6.16840393e+01 -1.44602639e+01
 -3.89020377e+00 -1.96535782e+01  3.10680802e+01 -1.60161213e+01
  3.85410880e-01  6.21095961e-01  3.72240515e-01  4.62882362e+00
 -8.99571943e+00  6.36648603e+00 -1.85134755e+00 -5.94248082e-01
  1.51536010e+00 -2.36867548e+00  3.61301882e+00 -3.74306112e+00
  1.65073422e+00 -1.59820117e-01 -1.09435209e+00  1.56480955e+00
 -1.48294992e+00  1.80827195e+00 -1.65984027e+00  2.09496484e-02
  9.69124745e-01 -8.27302988e-01  8.35636507e-01 -1.23471951e+00
  9.45226585e-01 -1.90522548e-01 -7.30819698e-01  4.60199268e-01
 -5.28140281e-01  5.60717395e-01 -4.81961846e-01  3.11706351e-01]","[0.59779404 0.73326727 0.85815005 0.95457203 0.98321072 0.52136008
 0.12686404 0.11367897 0.15773727 0.24040086 0.34588479 0.46753439]"
1195,lasvegas,negative,"[-9.88121151e+02 -1.03995898e+02  6.18478584e+01 -1.44810899e+01
 -3.93698035e+00 -1.94929562e+01  3.10919566e+01 -1.61541698e+01
  3.92504339e-01  7.42174839e-01  3.84071532e-01  4.56829273e+00
 -8.85559683e+00  6.49390427e+00 -1.77213160e+00 -7.40084798e-01
  1.39918791e+00 -2.34438645e+00  3.56408259e+00 -3.50137942e+00
  1.90230042e+00  1.94152945e-02 -1.06879867e+00  1.52708478e+00
 -1.43050113e+00  2.02931164e+00 -1.34061353e+00  3.46941890e-01
  1.01833653e+00 -8.72339108e-01  9.40902331e-01 -1.03315117e+00
  1.25061901e+00 -5.56529082e-02 -4.05553071e-01  5.93249109e-01
 -5.67003119e-01  3.92514668e-01 -9.58913850e-01  2.37701979e-01]","[0.58536296 0.7238655  0.84834551 0.94801271 0.98709404 0.57133843
 0.13438759 0.11222685 0.15273827 0.23375218 0.33592627 0.45557617]"
1196,lasvegas,negative,"[-9.88072311e+02 -1.04012645e+02  6.17303496e+01 -1.46780984e+01
 -3.95534670e+00 -1.94367539e+01  3.11923308e+01 -1.61307478e+01
  1.93495052e-01  4.53292862e-01  2.50844482e-01  4.58170384e+00
 -8.81155392e+00  6.66425691e+00 -1.64871122e+00 -6.93588216e-01
  1.19271386e+00 -2.42060214e+00  3.38919393e+00 -3.84599375e+00
  1.91055592e+00 -1.57007822e-01 -1.23981075e+00  1.43460132e+00
 -1.62204248e+00  1.68487314e+00 -1.67775845e+00  9.45502346e-02
  8.90063627e-01 -9.35477233e-01  8.43661828e-01 -9.85386728e-01
  1.19784877e+00 -9.58618183e-02 -4.67000516e-01  6.66438605e-01
 -6.70124445e-01  4.98043680e-01 -6.42274071e-01  2.79553715e-01]","[0.6443745  0.77577581 0.89779216 0.98826783 0.93973184 0.34557127
 0.11380398 0.12122794 0.17808013 0.2692239  0.38242079 0.50740834]"
1197,lasvegas,negative,"[-4.86240656e+02  4.75903309e+01 -1.97484453e+01  2.23444587e+00
  1.80387506e+01 -2.01683320e+00 -6.25687451e+00 -4.84440388e+00
 -5.40685520e+00  1.39568044e+00 -3.22001155e+00 -7.46514168e+00
  2.67020624e+00  4.32198447e-01 -6.59338652e+00  2.41430689e+00
  2.62257579e+00 -6.92381934e+00 -1.53355317e+00  3.41679001e+00
 -3.08349541e+00 -3.10251085e+00  5.69088224e-01 -1.42565516e+00
 -1.61591554e+00  6.90217717e-02 -8.47463611e-01 -1.61349555e+00
 -1.39391061e+00 -4.79330545e-01 -4.00543390e-02 -1.70543155e+00
 -1.59271677e+00  2.18666005e-01 -9.34182375e-01 -1.58052069e+00
  1.19255326e-01 -5.41891384e-01 -1.55644950e+00 -3.19733529e-01]","[0.66908063 0.73992006 0.76366126 0.78000874 0.71904457 0.37034932
 0.327902   0.35264437 0.37664256 0.42669548 0.5047304  0.59647753]"
1198,lasvegas,negative,"[-5.89753966e+02  8.58591075e+00 -2.76189323e+00 -5.08663315e-01
  1.84385868e+00 -8.27017448e-01 -1.21735815e+00 -7.09629209e-01
 -8.50177451e-01 -1.45326251e-01 -5.92047324e-01 -1.10950363e+00
  3.09703536e-02  2.07046752e-02 -6.31703191e-01  5.56699262e-02
 -8.70805398e-02 -8.23236175e-01 -2.02290201e-01  3.15244772e-02
 -5.26754269e-01 -2.51767396e-01 -4.63039582e-02 -3.49307085e-01
 -1.17983603e-01  2.35053975e-02 -2.63023672e-01 -1.61909017e-01
  1.02164809e-02 -7.26087354e-02 -3.16677442e-02 -5.17861751e-02
 -1.68659928e-01 -9.35794025e-02 -4.22646864e-02 -7.00913893e-02
 -5.65165705e-04 -6.50866115e-03 -8.81653339e-02 -5.50157558e-02]","[0.57184774 0.69491032 0.8122719  0.9115176  0.96857014 0.74460615
 0.21145099 0.14721254 0.17410316 0.24296614 0.33643993 0.44715802]"
1199,lasvegas,negative,"[-5.98738424e+02  2.56409626e+01 -9.99395285e+00 -1.32531592e+00
  7.11027605e+00 -6.60884356e-01 -2.08157946e+00 -2.55999218e+00
 -3.63945958e+00  6.20175585e-01 -5.85453885e-01 -3.84439459e+00
  3.79629956e-01  1.19957024e+00 -2.41596450e+00 -4.88297401e-01
  1.09828500e+00 -1.36089075e+00 -1.24294790e+00 -4.00442975e-02
 -5.73693091e-01 -6.01855164e-01 -5.84772067e-01 -5.19869000e-01
  4.27569088e-02 -6.05389963e-01 -9.07903427e-01  1.46203709e-02
 -2.87711154e-01 -5.84900901e-01  2.25931359e-01 -1.19609352e-01
 -7.05956817e-01 -2.04776902e-01 -1.61990620e-01 -3.88964777e-01
 -1.88063655e-01 -2.46024379e-01 -2.78369275e-01 -2.20150656e-01]","[0.58368687 0.68279351 0.78566635 0.86844239 0.91919148 0.65545571
 0.23844035 0.21397339 0.25049167 0.31626742 0.39364307 0.48224425]"
1200,lasvegas,negative,"[-6.34413741e+02  1.75566198e+01 -2.64381599e+00 -2.77991266e-01
  1.56655951e+00 -2.74989432e+00 -1.63563968e+00 -1.88163529e+00
 -1.78475400e+00  5.05686142e-01 -1.56315214e+00 -3.05745062e+00
  9.14586424e-01  3.47544547e-01 -1.94690400e+00 -5.63600134e-01
 -3.36203419e-01 -1.39444765e+00 -2.08231954e-01 -9.05005683e-01
 -1.37806991e+00 -2.26898938e-02 -3.89287114e-01 -1.36270203e+00
 -3.71477249e-02  6.33271914e-02 -4.78800367e-01 -1.46055668e-01
 -2.19060040e-01 -5.12382814e-01 -4.90632246e-02 -2.47766490e-01
 -2.88960308e-01 -1.67291684e-01 -4.23878106e-01 -2.04330958e-01
  2.16415269e-01 -2.81540383e-01 -2.67039274e-01  6.91347437e-02]","[0.56929826 0.68907576 0.79729574 0.88400235 0.94118351 0.69148044
 0.21433313 0.17041273 0.20542271 0.28231772 0.36996659 0.46510488]"
1201,lasvegas,negative,"[-5.89176240e+02  1.58228235e+00 -1.88073136e-01 -3.79447639e-02
 -3.50936229e-02 -1.85844731e-01 -2.07151413e-03 -4.94466357e-02
 -1.88861242e-01 -5.94311616e-02 -1.41908524e-01 -1.01426709e-01
  1.07754105e-01  1.61428303e-03 -8.15463659e-02  2.15801952e-02
 -3.44530868e-02 -4.61419489e-02  3.43708834e-02 -4.76800702e-02
 -1.05400583e-01 -4.60790026e-02 -1.43495087e-02  3.35049817e-03
 -8.92478693e-04 -1.87685428e-02  4.83304925e-03 -6.46797189e-03
 -4.61525171e-02 -3.52882212e-02 -1.43881295e-02 -1.72735810e-02
 -2.55943704e-02 -1.56420146e-02  8.47416914e-03 -8.62659540e-03
 -3.39031397e-02 -1.16717181e-02 -1.44637343e-02 -4.24948113e-02]","[0.60122473 0.73477788 0.85744161 0.95131599 0.97980009 0.54011875
 0.13409829 0.11876305 0.16250565 0.24391892 0.34662117 0.4664063 ]"
1202,lasvegas,negative,"[-9.88259903e+02 -1.04148532e+02  6.18073773e+01 -1.43764659e+01
 -3.88783271e+00 -1.95002686e+01  3.10785348e+01 -1.62194590e+01
  1.83853447e-01  7.29544047e-01  5.56910064e-01  4.68902061e+00
 -8.79214796e+00  6.38183128e+00 -1.89728809e+00 -7.19663987e-01
  1.30937929e+00 -2.36603251e+00  3.33070011e+00 -3.71173312e+00
  1.92913753e+00 -2.26250626e-03 -1.26358080e+00  1.43106021e+00
 -1.56908217e+00  1.84353943e+00 -1.60441937e+00  3.33166405e-03
  9.04830181e-01 -8.56099036e-01  1.01618819e+00 -8.74909532e-01
  9.55476882e-01 -2.28581481e-01 -4.91140328e-01  8.12922201e-01
 -2.78994528e-01  7.61416393e-01 -6.27982674e-01  3.24108197e-01]","[0.64935376 0.78642698 0.9070877  0.99192918 0.92358567 0.31715296
 0.1132128  0.12371384 0.18383404 0.27454165 0.38685421 0.5155529 ]"
1203,lasvegas,negative,"[-4.48409676e+02  7.06481336e+01 -2.67660719e+01  8.42773981e+00
  1.76690805e+01 -1.60181184e+01 -5.91098869e+00 -2.65339983e-01
 -1.16651771e+01 -6.27175871e-01  1.86116289e-01 -6.81512993e+00
  2.90685542e+00 -3.03592185e-01 -7.45161389e+00  2.80028429e+00
 -8.54758154e-02 -7.98659593e+00  1.65104996e+00  1.44515580e+00
 -6.61223820e+00 -6.62854475e-01  6.22083988e-01 -4.36161305e+00
 -5.30280962e-01  1.64932081e-01 -2.66524180e+00 -1.66993045e-01
 -6.09759981e-01 -1.67975640e+00  5.54480886e-01 -1.12433056e+00
 -2.04972457e+00  2.00337285e-01 -1.04354446e+00 -1.10569039e+00
  7.99113042e-01 -1.18662921e+00 -1.28073863e+00  6.53227368e-01]","[0.6255883  0.70211882 0.76705507 0.79024426 0.7583425  0.45271775
 0.34245606 0.39321611 0.43932096 0.45219601 0.46561824 0.54108667]"
