,city,class,mfcc,chroma
463,terrorist 3,positive,"[-2.37511909e+02  1.74251059e+02 -8.19843543e+01 -5.53521079e+01
  7.86786992e+00 -2.36061251e+01 -2.19931973e+01 -2.51035582e+00
 -1.21034463e+01 -5.51699664e+00  5.78200966e+00 -3.87389441e+00
 -1.99424007e+00  9.81514624e+00  5.97871231e+00 -2.63087263e-01
  3.56354430e+00  7.14543172e+00  3.30676700e+00  1.25707725e+00
  5.30957431e+00  3.91728259e+00  6.32730477e-01  2.33930283e+00
  1.83680349e+00  1.59938384e+00  1.97154574e+00 -1.03234129e+00
 -3.86126642e-01  2.40154635e+00  1.01547989e+00  1.17289953e+00
  4.99009015e+00  4.46310295e+00  7.35844145e-01  2.25235468e+00
  3.46713104e+00  2.08538992e-01  4.80904794e-01  1.82926644e+00]","[0.59302549 0.57170248 0.58589802 0.62674537 0.62700028 0.61063481
 0.636139   0.66722467 0.68124479 0.69080091 0.66695593 0.62540468]"
464,terrorist 3,positive,"[-2.73114639e+02  1.57990058e+02 -7.41759502e+01 -4.65186886e+01
  1.03752403e+01 -1.78926276e+01 -1.65484714e+01 -7.03820463e-01
 -8.58536831e+00 -3.47327169e+00  5.28265585e+00 -5.63894275e-01
  7.66933889e-02  5.83589159e+00  4.70151406e+00  2.03846779e+00
  1.91367984e+00  3.75458354e+00  2.82570719e+00  1.25065729e+00
  3.70210901e+00  3.21050784e+00  1.05449144e+00  1.99970329e+00
  2.31380374e+00  2.67331269e+00  2.29301475e+00  1.33566256e-01
  1.01385544e+00  3.02324175e+00  1.82730038e+00  1.40721714e+00
  3.75159434e+00  3.57168894e+00  1.57984763e+00  2.34198283e+00
  2.32348248e+00  2.55987467e-01  3.44738897e-01  1.09636780e+00]","[0.64404467 0.66715722 0.69476516 0.67934687 0.67193612 0.70036122
 0.69471231 0.68685344 0.67367528 0.66921832 0.67524102 0.64946019]"
465,terrorist 3,positive,"[-246.63017407  167.82707869  -80.8613373   -55.60407361    5.86174211
  -20.30480325  -16.8275726    -1.36391874  -11.39897333   -2.79906461
    8.81819487   -1.36131101   -2.17689371    6.59873421    3.26749499
   -1.23815964    2.78752213    6.19160507    2.86440023    1.13937557
    4.93842093    3.9429109     1.00084847    1.82058815    1.07539636
    2.07452202    3.5212166     0.5826391     0.76250746    3.13365119
    1.25631266    0.28226008    2.95082687    3.03201091    0.63328095
    1.91014883    3.06199384    0.7722548     1.07242154    2.14642515]","[0.56413827 0.58011035 0.60870888 0.64544272 0.68165385 0.67464809
 0.69135001 0.67445118 0.62820033 0.61300204 0.6011099  0.57703909]"
466,terrorist 3,positive,"[-2.52844981e+02  1.70243726e+02 -7.64165960e+01 -5.15052958e+01
  6.84835274e+00 -2.09991427e+01 -1.78087120e+01 -2.46761742e+00
 -1.30631800e+01 -6.66688918e+00  5.37295167e+00 -9.95122287e-01
 -1.79347377e+00  5.54983938e+00  4.73806668e+00  1.08650263e+00
  2.89279084e+00  5.69830390e+00  2.63050626e+00  9.62041023e-01
  5.18112697e+00  4.42889022e+00  1.17537183e+00  2.02969707e+00
  2.30768245e+00  2.97724853e+00  3.49499530e+00  1.35533031e+00
  1.15372308e+00  2.40196175e+00  1.33409998e+00  8.64605192e-01
  2.60923131e+00  1.95751993e+00 -2.48879037e-01  9.08058237e-01
  1.72727856e+00  7.25720408e-02  2.24640421e-01  1.00569255e+00]","[0.64508901 0.64739388 0.66231301 0.67001702 0.72286604 0.68253093
 0.66696851 0.63743796 0.63884588 0.65029092 0.65347619 0.65885514]"
467,terrorist 3,positive,"[-2.38813319e+02  1.67947981e+02 -8.02439610e+01 -5.39565698e+01
  9.58287332e+00 -2.08689312e+01 -1.96908139e+01  6.18209271e-01
 -9.21694737e+00 -5.27635759e+00  5.55985028e+00 -1.97913409e+00
 -1.21309035e+00  7.66434225e+00  4.53563244e+00 -5.03703239e-01
  1.80704698e+00  4.21469766e+00  1.52135192e+00  6.95235714e-01
  4.92796490e+00  4.38524288e+00  7.93983216e-01  1.30494560e+00
  2.01319617e+00  2.45552792e+00  2.71969390e+00  9.90854742e-01
  1.69615238e+00  3.84042390e+00  1.82568206e+00  2.29764071e-02
  2.41211248e+00  2.35320062e+00 -3.54627316e-01  9.17333456e-01
  1.90474908e+00 -2.77147399e-01  2.86217892e-01  2.01148377e+00]","[0.66694801 0.63240099 0.646606   0.66935352 0.68263706 0.69830444
 0.68479448 0.65113974 0.64830708 0.68547695 0.73600257 0.72766981]"
468,terrorist 3,positive,"[-2.34303730e+02  1.77056846e+02 -8.37276651e+01 -4.53705747e+01
  8.96747596e+00 -2.58704760e+01 -1.82853118e+01 -3.73123355e+00
 -1.59031917e+01 -7.55554752e+00  4.43475350e+00 -2.83804863e+00
 -2.62541425e+00  6.16283333e+00  5.90261994e+00  1.02292480e+00
  1.50467713e+00  6.29565744e+00  3.74966850e+00  3.81463660e-01
  5.18497127e+00  4.26743695e+00  6.00738750e-01  2.01924362e+00
  2.05793137e+00  2.50527444e+00  2.18288730e+00  3.06390373e-01
  1.15227372e+00  2.02775039e+00  1.09840075e+00  1.94313624e-01
  1.40681813e+00  1.55061273e+00 -5.32480029e-01  5.85671172e-01
  1.49798573e+00  4.32876058e-01  1.66510713e+00  2.57383083e+00]","[0.60153532 0.60433489 0.63109672 0.65209042 0.68060254 0.68400953
 0.64570457 0.62772385 0.64741733 0.65504809 0.64685491 0.62653869]"
469,terrorist 3,positive,"[-2.43408641e+02  1.72384377e+02 -8.47992992e+01 -4.82370354e+01
  1.36098055e+01 -2.29224292e+01 -2.18759427e+01 -2.37674894e+00
 -1.39969530e+01 -7.65905330e+00  7.82456375e+00 -9.29567535e-01
 -2.73651080e+00  7.18870301e+00  5.70188197e+00 -1.16192737e-01
  9.12910177e-01  6.02651493e+00  2.96124145e+00 -7.30607094e-01
  5.20898381e+00  4.87158015e+00  7.32793717e-01  1.81350313e+00
  2.31333481e+00  3.51979076e+00  2.74738493e+00  4.68966939e-01
  2.02381333e+00  2.81567877e+00  6.01448083e-01 -1.20314253e-01
  2.54885347e+00  2.19311592e+00 -4.82054325e-01  1.88240823e+00
  2.87842079e+00  2.27729463e-01  1.43150992e-01  6.25094921e-01]","[0.57027329 0.59093926 0.64004784 0.67079926 0.67301636 0.6602421
 0.6750847  0.6555177  0.62576971 0.62967027 0.64178103 0.61220924]"
470,terrorist 3,positive,"[-2.57625983e+02  1.67520998e+02 -7.98909207e+01 -4.72406928e+01
  1.14969272e+01 -1.99431031e+01 -1.74660555e+01 -1.93194613e+00
 -1.24720785e+01 -6.39817708e+00  4.75006357e+00 -2.23400679e+00
 -1.39197515e+00  6.74204279e+00  4.74612841e+00  1.30828407e+00
  3.38500858e+00  5.73368193e+00  2.58584304e+00  8.13706073e-01
  4.83657320e+00  3.28107125e+00  4.41847279e-01  2.21045331e+00
  1.55573270e+00  2.34032781e+00  3.57500641e+00  1.28859400e+00
  2.01908224e+00  3.15258857e+00  6.38984812e-01 -5.82038846e-02
  2.18925539e+00  1.81443949e+00 -4.29529349e-01  1.38396158e+00
  2.81457303e+00  6.83496615e-01  1.01579060e+00  1.88785734e+00]","[0.62954337 0.62596182 0.65548469 0.67875461 0.67823044 0.6934771
 0.67779037 0.65505682 0.64567345 0.66084949 0.67966125 0.66521038]"
471,terrorist 3,positive,"[-2.68916832e+02  1.51117440e+02 -7.34404321e+01 -4.35885597e+01
  1.28480578e+01 -1.86064696e+01 -1.96005792e+01 -1.93588026e+00
 -1.00588951e+01 -5.20883573e+00  5.92384586e+00 -9.88318670e-01
 -1.03577820e+00  7.15310890e+00  4.97658794e+00  5.94435263e-01
  2.77818063e+00  6.10423309e+00  3.32498524e+00  9.72037390e-01
  4.62528555e+00  4.29602680e+00  1.53033367e+00  2.10298196e+00
  2.15986484e+00  2.75483611e+00  2.50423831e+00  3.53402232e-01
  1.45796883e+00  3.00769029e+00  7.43167082e-01  1.01865693e-01
  3.29999583e+00  3.25408216e+00  6.85438647e-01  2.16531704e+00
  2.93963309e+00  5.16823368e-01  8.58491327e-01  2.30275327e+00]","[0.65290997 0.66799376 0.71620551 0.70946883 0.70005396 0.71505604
 0.70225875 0.70551374 0.69282087 0.68405116 0.70862295 0.68347225]"
472,terrorist 3,positive,"[-2.69838558e+02  1.60391530e+02 -7.89734867e+01 -4.54357413e+01
  1.37329329e+01 -1.74822514e+01 -1.89205538e+01 -4.64492305e+00
 -1.13816722e+01 -3.88907348e+00  5.27416045e+00 -2.44358663e+00
 -1.03539819e+00  7.50345684e+00  4.43201179e+00 -3.65029927e-01
  2.86172197e+00  6.65497304e+00  3.13454128e+00  9.75338500e-01
  5.26409336e+00  4.23277533e+00  1.20735815e+00  2.58257634e+00
  2.19263822e+00  2.70918994e+00  2.99181664e+00 -4.93988709e-02
  1.01897755e+00  3.39760104e+00  1.12035213e+00 -4.06294674e-01
  1.69303972e+00  2.10817149e+00  6.73980586e-02  1.99251808e+00
  4.02022746e+00  1.44969481e+00  1.43595981e+00  2.56390623e+00]","[0.62204816 0.65244627 0.67970503 0.69686149 0.68553468 0.72445182
 0.74100501 0.68752652 0.68486316 0.70189332 0.69346052 0.6361485 ]"
473,terrorist 3,positive,"[-2.82411801e+02  1.49144496e+02 -6.65346088e+01 -4.16216841e+01
  1.05387289e+01 -1.81560598e+01 -1.80613271e+01 -1.63673414e+00
 -9.93640898e+00 -5.52353225e+00  4.72159047e+00 -1.90211461e+00
 -1.28836072e+00  6.27874369e+00  3.78571662e+00  8.91174374e-01
  3.44112287e+00  5.37991995e+00  2.74460131e+00  1.42803757e+00
  4.63725965e+00  3.66267839e+00  1.63206288e+00  2.83007113e+00
  2.36465416e+00  3.02638858e+00  3.48414658e+00  1.21007100e+00
  1.95357740e+00  3.55191844e+00  1.27967134e+00  3.88941803e-02
  2.16780818e+00  1.50366489e+00 -1.09754936e+00  4.78000155e-01
  1.73918300e+00  5.52031063e-01  2.26105316e+00  4.06404125e+00]","[0.67101297 0.64503267 0.66476596 0.7029418  0.71509521 0.7185743
 0.708998   0.67969164 0.67807111 0.69642784 0.69265686 0.69789756]"
474,terrorist 3,positive,"[-376.69930918   94.13309218  -38.76661561  -22.48111921    9.22167487
   -8.44153059   -8.23136958    0.88571678   -3.46298364   -0.39842779
    4.20310426    0.54067209    2.03366235    6.1415514     4.23246432
    2.70094491    4.38710791    5.18710425    3.44561457    2.70687631
    4.33970515    3.61462019    2.37779725    3.47533449    3.19944763
    2.89501073    3.69685723    2.97833594    2.79132196    3.64198832
    2.96191451    2.29057325    3.23647445    3.2123466     2.12941238
    2.80014915    3.07809972    1.91201627    2.21795875    2.59290056]","[0.74814399 0.7762346  0.80562408 0.83263088 0.81274031 0.76997042
 0.7734812  0.78435246 0.77914208 0.77203203 0.76448079 0.74492709]"
475,terrorist 3,positive,"[-2.95614882e+02  1.48448857e+02 -6.68364731e+01 -3.90602206e+01
  1.33569497e+01 -1.69697904e+01 -1.75011563e+01 -2.92426473e+00
 -1.01292320e+01 -3.68098312e+00  4.62807583e+00 -1.90749418e+00
 -2.69253032e-01  6.47345044e+00  4.84439736e+00  2.42098414e+00
  4.05386410e+00  5.84894673e+00  3.31657087e+00  1.50402321e+00
  4.80443501e+00  4.43088416e+00  1.56474552e+00  2.20129791e+00
  2.29138989e+00  2.76529894e+00  3.32368335e+00  1.20085767e+00
  1.57297323e+00  3.69994571e+00  2.31035882e+00  1.08400691e+00
  2.78963385e+00  2.47200360e+00  3.01303595e-01  1.37983711e+00
  2.39214663e+00  5.19604644e-01  4.70246185e-01  1.61275985e+00]","[0.64788939 0.64381607 0.68224797 0.69652612 0.71322059 0.73095676
 0.73159989 0.70787455 0.70665232 0.73010743 0.74050198 0.70566775]"
476,terrorist 3,positive,"[-341.30070594  104.17437138  -37.89730859  -26.17488291    7.9978052
  -11.20640442  -11.37607743    1.00350387   -3.99504517   -1.98258296
    4.03851986    1.09265775    2.0502322     5.05146651    2.71955187
    2.00913494    3.64149723    3.76106861    3.38301838    3.48165712
    3.99964628    3.68795974    2.69607867    2.59588098    2.51088505
    2.82031642    3.78472632    2.96070656    2.00387764    3.00891724
    2.98801248    2.02431892    2.49523115    2.43511168    1.58388265
    2.07415263    2.13087782    1.22713671    1.71877925    2.28122313]","[0.78109447 0.79653905 0.80781483 0.80283812 0.78200074 0.77406376
 0.75146529 0.7431485  0.74328428 0.73768688 0.75372432 0.75584804]"
477,terrorist 3,positive,"[-3.21202068e+02  1.34374326e+02 -5.64857539e+01 -3.39451080e+01
  8.70484390e+00 -1.71839298e+01 -1.37057544e+01 -2.32593631e-01
 -8.53515027e+00 -3.20139622e+00  5.71956228e+00  1.04548979e+00
  1.24045583e+00  5.34691952e+00  4.21997686e+00  2.42118753e+00
  2.87926009e+00  4.81300538e+00  3.33805063e+00  1.49484129e+00
  4.28674386e+00  4.21396427e+00  1.96103578e+00  2.54305755e+00
  2.57893557e+00  2.67915893e+00  3.09928024e+00  2.03962685e+00
  2.08954465e+00  3.08676453e+00  2.30222625e+00  1.69262451e+00
  2.91853791e+00  2.65792230e+00  1.38737461e+00  2.07256409e+00
  2.22578985e+00  1.44924804e+00  1.94943824e+00  2.20419060e+00]","[0.71932941 0.73638916 0.75366024 0.78856493 0.79595533 0.74987138
 0.75252744 0.72409487 0.70517951 0.7030126  0.71768504 0.72315191]"
478,terrorist 3,positive,"[-2.81383022e+02  1.56753552e+02 -7.25736010e+01 -3.91012556e+01
  1.41499785e+01 -2.01815630e+01 -1.88566545e+01 -1.47073202e+00
 -1.07332515e+01 -5.41877771e+00  5.47793956e+00 -1.45674768e+00
 -1.57570613e+00  5.91887961e+00  5.63356448e+00  2.50698912e+00
  2.48745950e+00  5.69917068e+00  3.99110798e+00  1.11607080e+00
  4.61594499e+00  3.94365550e+00  1.18947435e+00  2.08733354e+00
  1.71027885e+00  2.43035625e+00  2.86133284e+00  1.08791079e+00
  1.76518624e+00  3.35856266e+00  2.16446358e+00  9.18106679e-01
  2.57215362e+00  2.37947966e+00  2.77953049e-01  1.60267467e+00
  2.20344974e+00  4.67909379e-01  8.28188703e-01  1.75997463e+00]","[0.65604767 0.64611857 0.67291386 0.71047984 0.7159959  0.71234067
 0.72598082 0.7070891  0.69882179 0.69733561 0.71206513 0.70937669]"
479,terrorist 3,positive,"[-2.62657120e+02  1.62915252e+02 -7.05276789e+01 -4.60973259e+01
  8.63290287e+00 -2.16389155e+01 -2.02667362e+01 -3.30786834e+00
 -1.26302384e+01 -5.88141672e+00  6.40183824e+00 -1.64032499e+00
 -2.27186176e+00  6.92396124e+00  6.26568227e+00  1.95254059e+00
  2.60511193e+00  5.41051393e+00  3.25081714e+00  8.97083375e-01
  4.60738037e+00  3.95604383e+00  6.08383134e-01  2.00379722e+00
  2.46321426e+00  2.27621489e+00  2.39558552e+00  1.21871340e+00
  1.71699370e+00  2.81342648e+00  1.71604114e+00  6.95535373e-01
  2.05202867e+00  1.78517469e+00 -4.99892050e-02  1.38229936e+00
  1.88232574e+00  5.12221050e-01  1.63931489e+00  2.29362244e+00]","[0.64642514 0.63781565 0.67137715 0.70589401 0.7063554  0.7092596
 0.69939166 0.67045556 0.67007873 0.66272017 0.66944619 0.66217661]"
480,terrorist 3,positive,"[-246.26708447  177.23675276  -81.44010635  -51.21679621   10.31162871
  -24.10674298  -22.45155766   -3.06622298  -12.62078258   -6.86924525
    4.34741548   -2.45167645   -1.11332897    7.15183783    5.03271413
    1.19704519    3.49265654    6.49386219    3.08517867    0.81028582
    5.08573887    4.48470012    1.06061158    1.80712334    2.25186784
    2.75692053    2.63427307    0.56438276    1.56118002    3.17196099
    0.34227159   -0.8093001     2.47092294    1.87489184   -0.96781543
    1.33996517    2.97710134    0.6541322     0.4575252     1.69804355]","[0.60978576 0.63500106 0.65717051 0.66121984 0.66361905 0.67645276
 0.66555368 0.66606815 0.65914289 0.67481952 0.7024185  0.64040482]"
481,terrorist 3,positive,"[-2.66158569e+02  1.57674042e+02 -7.53757639e+01 -4.30131942e+01
  1.52593972e+01 -1.89115635e+01 -2.02203956e+01 -1.37432904e+00
 -9.80147526e+00 -5.17405007e+00  6.38224040e+00 -3.76421942e-01
 -1.64701464e+00  5.38390879e+00  5.08283369e+00  1.75542601e+00
  1.69049980e+00  4.54897520e+00  2.94437053e+00  2.19370664e-01
  3.51750725e+00  3.83869891e+00  1.23918087e+00  1.52062154e+00
  2.02487042e+00  2.80207612e+00  2.75671173e+00  1.34494749e+00
  1.79747551e+00  3.26170246e+00  2.10440628e+00  9.62610657e-01
  3.00114000e+00  2.36701717e+00  7.61873857e-02  1.79543907e+00
  2.25969406e+00  4.60199591e-01  9.18806725e-01  1.76897274e+00]","[0.64004455 0.63007163 0.66420438 0.69035515 0.70573714 0.70489074
 0.72103276 0.70200296 0.69017021 0.69838057 0.69202927 0.68462199]"
482,terrorist 3,positive,"[-2.65269190e+02  1.77346295e+02 -8.04148185e+01 -4.67480987e+01
  9.59473492e+00 -2.37887485e+01 -1.92631884e+01 -3.60068389e+00
 -1.33472457e+01 -6.67135227e+00  3.41261999e+00 -1.52254489e+00
  1.08808533e+00  7.41961245e+00  4.53968747e+00  1.72549248e+00
  4.20345036e+00  6.69127286e+00  2.53314675e+00  6.39091402e-01
  6.03702562e+00  4.50083208e+00  8.90711919e-01  2.43687817e+00
  1.49234334e+00  1.74664432e+00  2.34469590e+00  1.35297218e-01
  1.39564343e+00  2.93452409e+00  1.26268257e+00  9.18149638e-01
  2.77203122e+00  2.49589319e+00  1.53798515e-01  1.38120880e+00
  2.41407263e+00  1.14644305e-01  7.95899593e-01  1.98503937e+00]","[0.66187129 0.65790317 0.70182483 0.6975244  0.67962507 0.67259486
 0.64643295 0.63038425 0.66564401 0.69128305 0.7201789  0.67691263]"
483,terrorist 3,positive,"[-2.56094509e+02  1.64632622e+02 -8.11396897e+01 -4.74372446e+01
  1.22610458e+01 -2.30122555e+01 -2.13959238e+01 -6.47540478e-02
 -1.13869254e+01 -7.36873140e+00  7.38014021e+00 -6.73730008e-01
 -2.26304248e+00  7.13447263e+00  4.19790038e+00 -8.82975217e-01
  2.21124922e+00  6.59431736e+00  3.14158525e+00  2.12897350e-01
  5.52846635e+00  5.05797565e+00  1.91193498e+00  3.13491946e+00
  2.31110558e+00  3.44303556e+00  3.53600891e+00  1.72685229e-01
  1.84615406e+00  3.98664596e+00  1.05933285e+00 -2.13379526e-01
  3.07040813e+00  2.74141517e+00 -1.38152684e+00  8.97799967e-02
  1.53687501e+00 -1.61116501e+00 -8.73453971e-01  1.79477213e+00]","[0.58165349 0.58909558 0.66489486 0.72972995 0.70301479 0.65900356
 0.64152256 0.64188476 0.63087994 0.64034733 0.66832083 0.64463935]"
484,terrorist 3,positive,"[-2.60847160e+02  1.61105204e+02 -7.89653295e+01 -4.62523486e+01
  1.38397376e+01 -1.70558872e+01 -2.08460628e+01 -5.94304438e+00
 -1.10172890e+01 -4.32337192e+00  5.38812886e+00 -1.92417955e+00
 -1.55688719e+00  6.71270670e+00  4.34331103e+00  1.56682951e-02
  2.56530584e+00  5.49481637e+00  2.10800716e+00  5.50595402e-01
  4.77055393e+00  3.59975703e+00  1.16005646e+00  2.61615947e+00
  2.03572281e+00  2.50083561e+00  3.08943488e+00  8.84059016e-01
  1.38259163e+00  2.95562833e+00  1.42278852e+00  2.19433450e-01
  1.97387842e+00  2.01220756e+00 -3.79533485e-01  8.98901594e-01
  2.08301110e+00  4.19109387e-01  1.69721975e+00  3.02591538e+00]","[0.6164364  0.60630174 0.63174502 0.66464859 0.68135148 0.70211465
 0.70303071 0.68255016 0.67903284 0.67708067 0.6697505  0.65018395]"
485,terrorist 3,positive,"[-3.05984294e+02  1.48136962e+02 -7.04460687e+01 -3.74739713e+01
  1.31866712e+01 -1.67939789e+01 -1.60214694e+01 -2.80379662e+00
 -9.26794175e+00 -2.21746069e+00  6.35061967e+00 -1.02418585e-01
  2.68801261e-01  6.09282159e+00  4.80468311e+00  1.86191047e+00
  2.33328644e+00  5.23424016e+00  3.22818677e+00  9.38084925e-01
  4.44087643e+00  3.57218323e+00  1.72206692e+00  3.05521570e+00
  2.03269851e+00  3.00483986e+00  3.63508821e+00  1.36159107e+00
  2.32800276e+00  3.52958008e+00  1.83510682e+00  1.29379500e+00
  2.96821827e+00  2.60279294e+00  4.26372361e-01  1.58472250e+00
  2.34141894e+00  2.79370080e-01  8.02557063e-01  1.83448404e+00]","[0.6710404  0.69471509 0.73137146 0.76573382 0.74821924 0.74230503
 0.74791633 0.73031645 0.7208531  0.72045689 0.71588609 0.6827763 ]"
486,terrorist 3,positive,"[-339.97817907  114.78051017  -46.05025098  -29.56344619    8.03782768
  -13.400399    -12.79696894   -0.94963234   -7.37646311   -3.85405738
    4.30459166    0.63317076    1.06950088    6.21963473    5.17028834
    3.24841691    4.48800454    5.24441589    3.24324069    2.37561681
    4.41300143    3.47735117    1.90123045    3.1786628     2.90803802
    2.4676081     3.02582865    2.12231695    2.15368921    3.30344935
    2.74019405    2.08246318    3.17901735    3.04942787    1.60416808
    2.36860513    2.82385003    1.51687346    1.8836245     2.42392453]","[0.72524306 0.74599788 0.77261352 0.7948564  0.7598129  0.73306343
 0.74307885 0.73538303 0.72897926 0.72744393 0.72617028 0.72038671]"
487,terrorist 3,positive,"[-2.68858697e+02  1.62498342e+02 -7.31794704e+01 -4.68346358e+01
  1.09749606e+01 -1.89165027e+01 -2.03655927e+01 -4.85629313e+00
 -1.22603760e+01 -6.50149294e+00  3.23712586e+00 -2.67912298e+00
 -6.59340289e-01  7.17473793e+00  4.10615728e+00  8.19967141e-01
  4.72116348e+00  7.17413314e+00  3.15404917e+00  1.60701652e+00
  5.88029612e+00  4.76024940e+00  1.53164886e+00  2.86003547e+00
  2.76135320e+00  2.73845359e+00  3.08674063e+00  9.59654727e-01
  1.58236794e+00  3.23946566e+00  1.26030484e+00  2.59978077e-01
  2.24458942e+00  1.72316659e+00 -7.93067777e-01  5.66591466e-01
  1.75384510e+00 -3.70506378e-01  1.64029579e-02  1.36945975e+00]","[0.63435388 0.6315386  0.67770852 0.71875677 0.70630743 0.69405676
 0.69535473 0.6721965  0.66625069 0.69505214 0.71393896 0.7019962 ]"
488,terrorist 3,positive,"[-2.51140839e+02  1.72556353e+02 -8.18836463e+01 -5.00360488e+01
  1.23517153e+01 -2.10922814e+01 -2.14010204e+01 -2.95904338e+00
 -1.23078792e+01 -7.09421684e+00  5.26222686e+00 -1.57277117e+00
 -1.43487075e+00  6.81480707e+00  3.93454883e+00 -5.51246528e-02
  2.73437837e+00  5.70602039e+00  2.75572380e+00  1.00514895e+00
  5.23526023e+00  4.05127602e+00  1.07272430e+00  2.47426256e+00
  2.04132953e+00  3.07214327e+00  3.60492460e+00  3.77975133e-01
  1.13665508e+00  3.22348364e+00  9.58827167e-01 -3.30134738e-01
  2.18143946e+00  2.19626388e+00 -5.76609648e-01  1.06164062e+00
  2.65092781e+00  1.43263474e-01  3.48201856e-01  1.74230672e+00]","[0.6064281  0.6158566  0.6540857  0.65023333 0.66816387 0.67195285
 0.67500468 0.64270105 0.61985168 0.64347197 0.64807412 0.61915149]"
489,terrorist 3,positive,"[-3.54749212e+02  1.19390475e+02 -5.06249806e+01 -2.59626679e+01
  1.18865348e+01 -1.30366658e+01 -9.60114309e+00  2.36551690e+00
 -4.91032330e+00 -1.32572336e+00  3.78293368e+00 -2.40350949e-01
  1.85436476e+00  5.41098658e+00  4.15781450e+00  3.13770089e+00
  3.18305586e+00  4.31304743e+00  3.51281692e+00  2.22845424e+00
  4.06288102e+00  3.39490205e+00  1.76825173e+00  3.06650656e+00
  2.82518157e+00  2.59640765e+00  3.48275935e+00  2.39451446e+00
  2.13445920e+00  3.38584813e+00  3.14933354e+00  2.39398518e+00
  2.65660342e+00  2.48982352e+00  1.66613736e+00  2.03591162e+00
  2.20355234e+00  1.53592713e+00  2.11628491e+00  2.41036983e+00]","[0.77835196 0.7934721  0.79176662 0.79924956 0.78297199 0.78097538
 0.7777794  0.76182857 0.75940478 0.77593481 0.79577924 0.77835561]"
490,terrorist 3,positive,"[-327.85223574  140.80819805  -70.17305827  -30.77573519   16.13012971
  -14.33163654  -13.01819742   -0.44043468   -7.72379361   -3.39006831
    4.77698129   -0.85202116   -0.48211345    5.21674394    4.40947208
    1.85568195    2.41115003    6.29733633    3.86424609    0.94930899
    4.91595503    3.7795827     1.70205418    2.66596235    1.97047926
    3.28049515    3.15670264    1.27568851    2.51953306    3.50717541
    2.26610437    1.58991254    3.21226563    3.06720612    0.80881824
    2.05214833    3.06874778    1.40514126    1.55222863    2.16618363]","[0.6926648  0.68446471 0.7174514  0.75466398 0.76025837 0.74217617
 0.75443516 0.74451715 0.73589565 0.73757068 0.73796568 0.72709338]"
491,terrorist 3,positive,"[-255.24899015  158.87960928  -73.94128243  -41.12063221   11.38432914
  -20.12850453  -21.31830589   -7.63721995  -12.7366523    -6.6498084
    3.01794969   -2.18429205   -1.72833981    6.53520564    4.42269219
    0.80273775    4.05658511    5.79106322    2.71731914    1.45656566
    4.773462      4.36460147    1.66990712    2.10294005    1.77443377
    2.16520656    2.43164204    0.31869796    1.16550703    3.0026844
    1.3441414     0.36797937    2.46284348    2.55886919    0.4291864
    1.49324431    2.380147      0.88749199    1.50553048    1.93198547]","[0.63889282 0.64389184 0.66560087 0.68605615 0.68054364 0.68401661
 0.70326922 0.68364469 0.67250444 0.68532043 0.6773899  0.64029186]"
492,terrorist 3,positive,"[-3.05152081e+02  1.32970410e+02 -5.86196705e+01 -3.74412608e+01
  1.02366657e+01 -1.48393422e+01 -1.52797527e+01 -1.20537932e+00
 -9.06551564e+00 -4.93437251e+00  4.82922854e+00 -3.20628188e-01
  3.00306486e-01  6.73155877e+00  3.99660968e+00  1.60004547e+00
  4.74606958e+00  5.61771776e+00  2.50191737e+00  1.94679401e+00
  4.87675788e+00  3.66966415e+00  1.41307766e+00  2.60108946e+00
  2.38727400e+00  2.39062267e+00  2.97688858e+00  1.36524946e+00
  1.73237844e+00  3.30051825e+00  1.94963940e+00  1.09717694e+00
  2.86802452e+00  2.73724527e+00  9.36677778e-01  2.26201073e+00
  3.14573502e+00  1.28897564e+00  1.63545935e+00  2.45566043e+00]","[0.73768344 0.7538502  0.78366277 0.78165021 0.76134946 0.77141711
 0.74423746 0.72213211 0.7193671  0.73297887 0.7467757  0.72599909]"
493,terrorist 3,positive,"[-2.40507585e+02  1.76360470e+02 -8.70790016e+01 -5.74938631e+01
  9.22038595e+00 -2.24411644e+01 -2.33509138e+01 -4.93129919e+00
 -1.43519484e+01 -6.22693167e+00  7.39420079e+00 -4.96466776e+00
 -5.00146701e+00  1.03971748e+01  7.43141324e+00 -1.06270904e+00
  3.89819363e+00  9.97221911e+00  4.17724600e+00  5.84239961e-01
  7.18636427e+00  5.93318613e+00  9.58892951e-01  2.61260081e+00
  3.10196017e+00  3.76061038e+00  2.53073326e+00 -1.14558841e+00
  1.27371014e+00  3.52770019e+00  1.64729698e-02 -1.03980461e+00
  2.70809894e+00  2.28841048e+00 -1.36353022e+00  1.33754383e+00
  3.05304468e+00 -4.92884339e-01  5.38548041e-01  2.83663181e+00]","[0.58225951 0.58927834 0.64341919 0.65429022 0.6829515  0.7115687
 0.72945736 0.70718399 0.71639731 0.72370358 0.68155698 0.63035618]"
